"Gene_A"	"Gene_B"
"SIRT6"	"H2AC13"
"SIRT6"	"H2AC15"
"SIRT6"	"H2AC16"
"SIRT6"	"H2AC17"
"TFG"	"H2AC11"
"TFG"	"H2AC13"
"TFG"	"H2AC15"
"TFG"	"H2AC16"
"TFG"	"H2AC17"
"COPS5"	"H2AC11"
"COPS5"	"H2AC13"
"COPS5"	"H2AC15"
"COPS5"	"H2AC16"
"COPS5"	"H2AC17"
"CUL5"	"H2AC11"
"CUL5"	"H2AC13"
"CUL5"	"H2AC15"
"CUL5"	"H2AC16"
"CUL5"	"H2AC17"
"H2BC1"	"H2AC11"
"H2BC1"	"H2AC13"
"H2BC1"	"H2AC15"
"H2BC1"	"H2AC16"
"H2BC1"	"H2AC17"
"SPIN2B"	"H2AC11"
"SPIN2B"	"H2AC13"
"SPIN2B"	"H2AC15"
"SPIN2B"	"H2AC16"
"SPIN2B"	"H2AC17"
"THAP7"	"H2AC11"
"THAP7"	"H2AC13"
"THAP7"	"H2AC15"
"THAP7"	"H2AC16"
"THAP7"	"H2AC17"
"MTRR"	"H2AC11"
"MTRR"	"H2AC13"
"MTRR"	"H2AC15"
"MTRR"	"H2AC16"
"MTRR"	"H2AC17"
"PGAM1"	"CKMT1A"
"PGAM1"	"CKMT1B"
"CRIP1"	"CKMT1A"
"CRIP1"	"CKMT1B"
"GALK1"	"CKMT1A"
"GALK1"	"CKMT1B"
"HSPE1"	"CKMT1A"
"HSPE1"	"CKMT1B"
"IGBP1"	"CKMT1A"
"IGBP1"	"CKMT1B"
"FADD"	"CKMT1A"
"FADD"	"CKMT1B"
"CUL3"	"CKMT1A"
"CUL3"	"CKMT1B"
"LAMB3"	"CKMT1A"
"LAMB3"	"CKMT1B"
"IQCB1"	"CKMT1A"
"IQCB1"	"CKMT1B"
"GPD1L"	"CKMT1A"
"GPD1L"	"CKMT1B"
"ASB9"	"CKMT1A"
"ASB9"	"CKMT1B"
"CCR5"	"CCL3L1"
"CCR5"	"CCL3L3"
"RPL22"	"RPL9"
"RPL22"	"RPL9P7"
"RPL22"	"RPL9P8"
"RPL22"	"RPL9P9"
"RPL13A"	"RPL9"
"RPL13A"	"RPL9P7"
"RPL13A"	"RPL9P8"
"RPL13A"	"RPL9P9"
"RPS27"	"RPL9"
"RPS27"	"RPL9P7"
"RPS27"	"RPL9P8"
"RPS27"	"RPL9P9"
"RBM34"	"RPL9"
"RBM34"	"RPL9P7"
"RBM34"	"RPL9P8"
"RBM34"	"RPL9P9"
"RPL35"	"RPL9"
"RPL35"	"RPL9P7"
"RPL35"	"RPL9P8"
"RPL35"	"RPL9P9"
"RPL27A"	"RPL9"
"RPL27A"	"RPL9P7"
"RPL27A"	"RPL9P8"
"RPL27A"	"RPL9P9"
"RPS9"	"RPL9"
"RPS9"	"RPL9P7"
"RPS9"	"RPL9P8"
"RPS9"	"RPL9P9"
"RPL34"	"RPL9"
"RPL34"	"RPL9P7"
"RPL34"	"RPL9P8"
"RPL34"	"RPL9P9"
"TUFM"	"RPL9"
"TUFM"	"RPL9P7"
"TUFM"	"RPL9P8"
"TUFM"	"RPL9P9"
"MCM2"	"RPL9"
"MCM2"	"RPL9P7"
"MCM2"	"RPL9P8"
"MCM2"	"RPL9P9"
"SLC25A1"	"RPL9"
"SLC25A1"	"RPL9P7"
"SLC25A1"	"RPL9P8"
"SLC25A1"	"RPL9P9"
"NAP1L1"	"RPL9"
"NAP1L1"	"RPL9P7"
"NAP1L1"	"RPL9P8"
"NAP1L1"	"RPL9P9"
"EEFSEC"	"RPL9"
"EEFSEC"	"RPL9P7"
"EEFSEC"	"RPL9P8"
"EEFSEC"	"RPL9P9"
"RPS7"	"RPL9"
"RPS7"	"RPL9P7"
"RPS7"	"RPL9P8"
"RPS7"	"RPL9P9"
"RPS18"	"RPL9"
"RPS18"	"RPL9P7"
"RPS18"	"RPL9P8"
"RPS18"	"RPL9P9"
"RPS29"	"RPL9"
"RPS29"	"RPL9P7"
"RPS29"	"RPL9P8"
"RPS29"	"RPL9P9"
"RPS15"	"RPL9"
"RPS15"	"RPL9P7"
"RPS15"	"RPL9P8"
"RPS15"	"RPL9P9"
"RPS24"	"RPL9"
"RPS24"	"RPL9P7"
"RPS24"	"RPL9P8"
"RPS24"	"RPL9P9"
"RPS25"	"RPL9"
"RPS25"	"RPL9P7"
"RPS25"	"RPL9P8"
"RPS25"	"RPL9P9"
"RPS28"	"RPL9"
"RPS28"	"RPL9P7"
"RPS28"	"RPL9P8"
"RPS28"	"RPL9P9"
"RPL30"	"RPL9"
"RPL30"	"RPL9P7"
"RPL30"	"RPL9P8"
"RPL30"	"RPL9P9"
"RPL39"	"RPL9"
"RPL39"	"RPL9P7"
"RPL39"	"RPL9P8"
"RPL39"	"RPL9P9"
"RPS27A"	"RPL9"
"RPS27A"	"RPL9P7"
"RPS27A"	"RPL9P8"
"RPS27A"	"RPL9P9"
"RPL38"	"RPL9"
"RPL38"	"RPL9P7"
"RPL38"	"RPL9P8"
"RPL38"	"RPL9P9"
"RPS21"	"RPL9"
"RPS21"	"RPL9P7"
"RPS21"	"RPL9P8"
"RPS21"	"RPL9P9"
"EEF1A1"	"RPL9"
"EEF1A1"	"RPL9P7"
"EEF1A1"	"RPL9P8"
"EEF1A1"	"RPL9P9"
"MRPS10"	"RPL9"
"MRPS10"	"RPL9P7"
"MRPS10"	"RPL9P8"
"MRPS10"	"RPL9P9"
"MRPS11"	"RPL9"
"MRPS11"	"RPL9P7"
"MRPS11"	"RPL9P8"
"MRPS11"	"RPL9P9"
"SRSF3"	"RPL9"
"SRSF3"	"RPL9P7"
"SRSF3"	"RPL9P8"
"SRSF3"	"RPL9P9"
"HNRNPU"	"RPL9"
"HNRNPU"	"RPL9P7"
"HNRNPU"	"RPL9P8"
"HNRNPU"	"RPL9P9"
"DHX9"	"RPL9"
"DHX9"	"RPL9P7"
"DHX9"	"RPL9P8"
"DHX9"	"RPL9P9"
"ILF2"	"RPL9"
"ILF2"	"RPL9P7"
"ILF2"	"RPL9P8"
"ILF2"	"RPL9P9"
"ILF3"	"RPL9"
"ILF3"	"RPL9P7"
"ILF3"	"RPL9P8"
"ILF3"	"RPL9P9"
"CUL1"	"RPL9"
"CUL1"	"RPL9P7"
"CUL1"	"RPL9P8"
"CUL1"	"RPL9P9"
"CUL2"	"RPL9"
"CUL2"	"RPL9P7"
"CUL2"	"RPL9P8"
"CUL2"	"RPL9P9"
"CUL3"	"RPL9"
"CUL3"	"RPL9P7"
"CUL3"	"RPL9P8"
"CUL3"	"RPL9P9"
"CUL4B"	"RPL9"
"CUL4B"	"RPL9P7"
"CUL4B"	"RPL9P8"
"CUL4B"	"RPL9P9"
"LRRK2"	"RPL9"
"LRRK2"	"RPL9P7"
"LRRK2"	"RPL9P8"
"LRRK2"	"RPL9P9"
"VIRMA"	"RPL9"
"VIRMA"	"RPL9P7"
"VIRMA"	"RPL9P8"
"VIRMA"	"RPL9P9"
"VASN"	"RPL9"
"VASN"	"RPL9P7"
"VASN"	"RPL9P8"
"VASN"	"RPL9P9"
"RPS27L"	"RPL9"
"RPS27L"	"RPL9P7"
"RPS27L"	"RPL9P8"
"RPS27L"	"RPL9P9"
"CENPQ"	"RPL9"
"CENPQ"	"RPL9P7"
"CENPQ"	"RPL9P8"
"CENPQ"	"RPL9P9"
"CAND1"	"RPL9"
"CAND1"	"RPL9P7"
"CAND1"	"RPL9P8"
"CAND1"	"RPL9P9"
"RHOT2"	"RPL9"
"RHOT2"	"RPL9P7"
"RHOT2"	"RPL9P8"
"RHOT2"	"RPL9P9"
"FTSJ3"	"RPL9"
"FTSJ3"	"RPL9P7"
"FTSJ3"	"RPL9P8"
"FTSJ3"	"RPL9P9"
"RPL3L"	"RPL9"
"RPL3L"	"RPL9P7"
"RPL3L"	"RPL9P8"
"RPL3L"	"RPL9P9"
"COPS5"	"RPL9"
"COPS5"	"RPL9P7"
"COPS5"	"RPL9P8"
"COPS5"	"RPL9P9"
"DCUN1D1"	"RPL9"
"DCUN1D1"	"RPL9P7"
"DCUN1D1"	"RPL9P8"
"DCUN1D1"	"RPL9P9"
"DDX27"	"RPL9"
"DDX27"	"RPL9P7"
"DDX27"	"RPL9P8"
"DDX27"	"RPL9P9"
"RPL10L"	"RPL9"
"RPL10L"	"RPL9P7"
"RPL10L"	"RPL9P8"
"RPL10L"	"RPL9P9"
"CDC5L"	"RPL9"
"CDC5L"	"RPL9P7"
"CDC5L"	"RPL9P8"
"CDC5L"	"RPL9P9"
"MAP3K14"	"RPL9"
"MAP3K14"	"RPL9P7"
"MAP3K14"	"RPL9P8"
"MAP3K14"	"RPL9P9"
"KIF2C"	"RPL9"
"KIF2C"	"RPL9P7"
"KIF2C"	"RPL9P8"
"KIF2C"	"RPL9P9"
"TXN2"	"RPL9"
"TXN2"	"RPL9P7"
"TXN2"	"RPL9P8"
"TXN2"	"RPL9P9"
"POLR1B"	"RPL9"
"POLR1B"	"RPL9P7"
"POLR1B"	"RPL9P8"
"POLR1B"	"RPL9P9"
"MOV10"	"RPL9"
"MOV10"	"RPL9P7"
"MOV10"	"RPL9P8"
"MOV10"	"RPL9P9"
"METTL14"	"RPL9"
"METTL14"	"RPL9P7"
"METTL14"	"RPL9P8"
"METTL14"	"RPL9P9"
"DDX18"	"RPL9"
"DDX18"	"RPL9P7"
"DDX18"	"RPL9P8"
"DDX18"	"RPL9P9"
"MRPL22"	"RPL9"
"MRPL22"	"RPL9P7"
"MRPL22"	"RPL9P8"
"MRPL22"	"RPL9P9"
"MRPL16"	"RPL9"
"MRPL16"	"RPL9P7"
"MRPL16"	"RPL9P8"
"MRPL16"	"RPL9P9"
"RRP7A"	"RPL9"
"RRP7A"	"RPL9P7"
"RRP7A"	"RPL9P8"
"RRP7A"	"RPL9P9"
"EXOSC1"	"RPL9"
"EXOSC1"	"RPL9P7"
"EXOSC1"	"RPL9P8"
"EXOSC1"	"RPL9P9"
"RPL36"	"RPL9"
"RPL36"	"RPL9P7"
"RPL36"	"RPL9P8"
"RPL36"	"RPL9P9"
"ATP6V1C2"	"MAGEA2"
"ATP6V1C2"	"MAGEA2B"
"MAGEA10"	"MAGEA9"
"MAGEA10"	"MAGEA9B"
"MCM2"	"LGALS7"
"MCM2"	"LGALS7B"
"WIPI1"	"LGALS7"
"WIPI1"	"LGALS7B"
"USP38"	"LGALS7"
"USP38"	"LGALS7B"
"COPS5"	"LGALS7"
"COPS5"	"LGALS7B"
"MAP3K3"	"LGALS7"
"MAP3K3"	"LGALS7B"
"RBM24"	"LGALS7"
"RBM24"	"LGALS7B"
"USP15"	"LGALS7"
"USP15"	"LGALS7B"
"RBX1"	"H4C1"
"RBX1"	"H4C2"
"RBX1"	"H4C3"
"RBX1"	"H4C4"
"RBX1"	"H4C5"
"RBX1"	"H4C6"
"RBX1"	"H4C8"
"RBX1"	"H4C9"
"RBX1"	"H4C11"
"RBX1"	"H4C12"
"RBX1"	"H4C13"
"RBX1"	"H4C14"
"RBX1"	"H4C15"
"RBX1"	"H4-16"
"GRB2"	"H4C1"
"GRB2"	"H4C2"
"GRB2"	"H4C3"
"GRB2"	"H4C4"
"GRB2"	"H4C5"
"GRB2"	"H4C6"
"GRB2"	"H4C8"
"GRB2"	"H4C9"
"GRB2"	"H4C11"
"GRB2"	"H4C12"
"GRB2"	"H4C13"
"GRB2"	"H4C14"
"GRB2"	"H4C15"
"GRB2"	"H4-16"
"YWHAZ"	"H4C1"
"YWHAZ"	"H4C2"
"YWHAZ"	"H4C3"
"YWHAZ"	"H4C4"
"YWHAZ"	"H4C5"
"YWHAZ"	"H4C6"
"YWHAZ"	"H4C8"
"YWHAZ"	"H4C9"
"YWHAZ"	"H4C11"
"YWHAZ"	"H4C12"
"YWHAZ"	"H4C13"
"YWHAZ"	"H4C14"
"YWHAZ"	"H4C15"
"YWHAZ"	"H4-16"
"SNRPN"	"H4C1"
"SNRPN"	"H4C2"
"SNRPN"	"H4C3"
"SNRPN"	"H4C4"
"SNRPN"	"H4C5"
"SNRPN"	"H4C6"
"SNRPN"	"H4C8"
"SNRPN"	"H4C9"
"SNRPN"	"H4C11"
"SNRPN"	"H4C12"
"SNRPN"	"H4C13"
"SNRPN"	"H4C14"
"SNRPN"	"H4C15"
"SNRPN"	"H4-16"
"SKP1"	"H4C1"
"SKP1"	"H4C2"
"SKP1"	"H4C3"
"SKP1"	"H4C4"
"SKP1"	"H4C5"
"SKP1"	"H4C6"
"SKP1"	"H4C8"
"SKP1"	"H4C9"
"SKP1"	"H4C11"
"SKP1"	"H4C12"
"SKP1"	"H4C13"
"SKP1"	"H4C14"
"SKP1"	"H4C15"
"SKP1"	"H4-16"
"ACTG1"	"H4C1"
"ACTG1"	"H4C2"
"ACTG1"	"H4C3"
"ACTG1"	"H4C4"
"ACTG1"	"H4C5"
"ACTG1"	"H4C6"
"ACTG1"	"H4C8"
"ACTG1"	"H4C9"
"ACTG1"	"H4C11"
"ACTG1"	"H4C12"
"ACTG1"	"H4C13"
"ACTG1"	"H4C14"
"ACTG1"	"H4C15"
"ACTG1"	"H4-16"
"UBE2I"	"H4C1"
"UBE2I"	"H4C2"
"UBE2I"	"H4C3"
"UBE2I"	"H4C4"
"UBE2I"	"H4C5"
"UBE2I"	"H4C6"
"UBE2I"	"H4C8"
"UBE2I"	"H4C9"
"UBE2I"	"H4C11"
"UBE2I"	"H4C12"
"UBE2I"	"H4C13"
"UBE2I"	"H4C14"
"UBE2I"	"H4C15"
"UBE2I"	"H4-16"
"TUBB4B"	"H4C1"
"TUBB4B"	"H4C2"
"TUBB4B"	"H4C3"
"TUBB4B"	"H4C4"
"TUBB4B"	"H4C5"
"TUBB4B"	"H4C6"
"TUBB4B"	"H4C8"
"TUBB4B"	"H4C9"
"TUBB4B"	"H4C11"
"TUBB4B"	"H4C12"
"TUBB4B"	"H4C13"
"TUBB4B"	"H4C14"
"TUBB4B"	"H4C15"
"TUBB4B"	"H4-16"
"GTF2I"	"H4C1"
"GTF2I"	"H4C2"
"GTF2I"	"H4C3"
"GTF2I"	"H4C4"
"GTF2I"	"H4C5"
"GTF2I"	"H4C6"
"GTF2I"	"H4C8"
"GTF2I"	"H4C9"
"GTF2I"	"H4C11"
"GTF2I"	"H4C12"
"GTF2I"	"H4C13"
"GTF2I"	"H4C14"
"GTF2I"	"H4C15"
"GTF2I"	"H4-16"
"PRKDC"	"H4C1"
"PRKDC"	"H4C2"
"PRKDC"	"H4C3"
"PRKDC"	"H4C4"
"PRKDC"	"H4C5"
"PRKDC"	"H4C6"
"PRKDC"	"H4C8"
"PRKDC"	"H4C9"
"PRKDC"	"H4C11"
"PRKDC"	"H4C12"
"PRKDC"	"H4C13"
"PRKDC"	"H4C14"
"PRKDC"	"H4C15"
"PRKDC"	"H4-16"
"RPL24"	"H4C1"
"RPL24"	"H4C2"
"RPL24"	"H4C3"
"RPL24"	"H4C4"
"RPL24"	"H4C5"
"RPL24"	"H4C6"
"RPL24"	"H4C8"
"RPL24"	"H4C9"
"RPL24"	"H4C11"
"RPL24"	"H4C12"
"RPL24"	"H4C13"
"RPL24"	"H4C14"
"RPL24"	"H4C15"
"RPL24"	"H4-16"
"CBX1"	"H4C1"
"CBX1"	"H4C2"
"CBX1"	"H4C3"
"CBX1"	"H4C4"
"CBX1"	"H4C5"
"CBX1"	"H4C6"
"CBX1"	"H4C8"
"CBX1"	"H4C9"
"CBX1"	"H4C11"
"CBX1"	"H4C12"
"CBX1"	"H4C13"
"CBX1"	"H4C14"
"CBX1"	"H4C15"
"CBX1"	"H4-16"
"ERH"	"H4C1"
"ERH"	"H4C2"
"ERH"	"H4C3"
"ERH"	"H4C4"
"ERH"	"H4C5"
"ERH"	"H4C6"
"ERH"	"H4C8"
"ERH"	"H4C9"
"ERH"	"H4C11"
"ERH"	"H4C12"
"ERH"	"H4C13"
"ERH"	"H4C14"
"ERH"	"H4C15"
"ERH"	"H4-16"
"RBM10"	"H4C1"
"RBM10"	"H4C2"
"RBM10"	"H4C3"
"RBM10"	"H4C4"
"RBM10"	"H4C5"
"RBM10"	"H4C6"
"RBM10"	"H4C8"
"RBM10"	"H4C9"
"RBM10"	"H4C11"
"RBM10"	"H4C12"
"RBM10"	"H4C13"
"RBM10"	"H4C14"
"RBM10"	"H4C15"
"RBM10"	"H4-16"
"TFAM"	"H4C1"
"TFAM"	"H4C2"
"TFAM"	"H4C3"
"TFAM"	"H4C4"
"TFAM"	"H4C5"
"TFAM"	"H4C6"
"TFAM"	"H4C8"
"TFAM"	"H4C9"
"TFAM"	"H4C11"
"TFAM"	"H4C12"
"TFAM"	"H4C13"
"TFAM"	"H4C14"
"TFAM"	"H4C15"
"TFAM"	"H4-16"
"U2AF1"	"H4C1"
"U2AF1"	"H4C2"
"U2AF1"	"H4C3"
"U2AF1"	"H4C4"
"U2AF1"	"H4C5"
"U2AF1"	"H4C6"
"U2AF1"	"H4C8"
"U2AF1"	"H4C9"
"U2AF1"	"H4C11"
"U2AF1"	"H4C12"
"U2AF1"	"H4C13"
"U2AF1"	"H4C14"
"U2AF1"	"H4C15"
"U2AF1"	"H4-16"
"XPC"	"H4C1"
"XPC"	"H4C2"
"XPC"	"H4C3"
"XPC"	"H4C4"
"XPC"	"H4C5"
"XPC"	"H4C6"
"XPC"	"H4C8"
"XPC"	"H4C9"
"XPC"	"H4C11"
"XPC"	"H4C12"
"XPC"	"H4C13"
"XPC"	"H4C14"
"XPC"	"H4C15"
"XPC"	"H4-16"
"RPL6"	"H4C1"
"RPL6"	"H4C2"
"RPL6"	"H4C3"
"RPL6"	"H4C4"
"RPL6"	"H4C5"
"RPL6"	"H4C6"
"RPL6"	"H4C8"
"RPL6"	"H4C9"
"RPL6"	"H4C11"
"RPL6"	"H4C12"
"RPL6"	"H4C13"
"RPL6"	"H4C14"
"RPL6"	"H4C15"
"RPL6"	"H4-16"
"MLLT1"	"H4C1"
"MLLT1"	"H4C2"
"MLLT1"	"H4C3"
"MLLT1"	"H4C4"
"MLLT1"	"H4C5"
"MLLT1"	"H4C6"
"MLLT1"	"H4C8"
"MLLT1"	"H4C9"
"MLLT1"	"H4C11"
"MLLT1"	"H4C12"
"MLLT1"	"H4C13"
"MLLT1"	"H4C14"
"MLLT1"	"H4C15"
"MLLT1"	"H4-16"
"KMT2A"	"H4C1"
"KMT2A"	"H4C2"
"KMT2A"	"H4C3"
"KMT2A"	"H4C4"
"KMT2A"	"H4C5"
"KMT2A"	"H4C6"
"KMT2A"	"H4C8"
"KMT2A"	"H4C9"
"KMT2A"	"H4C11"
"KMT2A"	"H4C12"
"KMT2A"	"H4C13"
"KMT2A"	"H4C14"
"KMT2A"	"H4C15"
"KMT2A"	"H4-16"
"SSBP1"	"H4C1"
"SSBP1"	"H4C2"
"SSBP1"	"H4C3"
"SSBP1"	"H4C4"
"SSBP1"	"H4C5"
"SSBP1"	"H4C6"
"SSBP1"	"H4C8"
"SSBP1"	"H4C9"
"SSBP1"	"H4C11"
"SSBP1"	"H4C12"
"SSBP1"	"H4C13"
"SSBP1"	"H4C14"
"SSBP1"	"H4C15"
"SSBP1"	"H4-16"
"MBTD1"	"H4C1"
"MBTD1"	"H4C2"
"MBTD1"	"H4C3"
"MBTD1"	"H4C4"
"MBTD1"	"H4C5"
"MBTD1"	"H4C6"
"MBTD1"	"H4C8"
"MBTD1"	"H4C9"
"MBTD1"	"H4C11"
"MBTD1"	"H4C12"
"MBTD1"	"H4C13"
"MBTD1"	"H4C14"
"MBTD1"	"H4C15"
"MBTD1"	"H4-16"
"GFPT1"	"H4C1"
"GFPT1"	"H4C2"
"GFPT1"	"H4C3"
"GFPT1"	"H4C4"
"GFPT1"	"H4C5"
"GFPT1"	"H4C6"
"GFPT1"	"H4C8"
"GFPT1"	"H4C9"
"GFPT1"	"H4C11"
"GFPT1"	"H4C12"
"GFPT1"	"H4C13"
"GFPT1"	"H4C14"
"GFPT1"	"H4C15"
"GFPT1"	"H4-16"
"DHX9"	"H4C1"
"DHX9"	"H4C2"
"DHX9"	"H4C3"
"DHX9"	"H4C4"
"DHX9"	"H4C5"
"DHX9"	"H4C6"
"DHX9"	"H4C8"
"DHX9"	"H4C9"
"DHX9"	"H4C11"
"DHX9"	"H4C12"
"DHX9"	"H4C13"
"DHX9"	"H4C14"
"DHX9"	"H4C15"
"DHX9"	"H4-16"
"SSRP1"	"H4C1"
"SSRP1"	"H4C2"
"SSRP1"	"H4C3"
"SSRP1"	"H4C4"
"SSRP1"	"H4C5"
"SSRP1"	"H4C6"
"SSRP1"	"H4C8"
"SSRP1"	"H4C9"
"SSRP1"	"H4C11"
"SSRP1"	"H4C12"
"SSRP1"	"H4C13"
"SSRP1"	"H4C14"
"SSRP1"	"H4C15"
"SSRP1"	"H4-16"
"RBBP4"	"H4C1"
"RBBP4"	"H4C2"
"RBBP4"	"H4C3"
"RBBP4"	"H4C4"
"RBBP4"	"H4C5"
"RBBP4"	"H4C6"
"RBBP4"	"H4C8"
"RBBP4"	"H4C9"
"RBBP4"	"H4C11"
"RBBP4"	"H4C12"
"RBBP4"	"H4C13"
"RBBP4"	"H4C14"
"RBBP4"	"H4C15"
"RBBP4"	"H4-16"
"AHNAK"	"H4C1"
"AHNAK"	"H4C2"
"AHNAK"	"H4C3"
"AHNAK"	"H4C4"
"AHNAK"	"H4C5"
"AHNAK"	"H4C6"
"AHNAK"	"H4C8"
"AHNAK"	"H4C9"
"AHNAK"	"H4C11"
"AHNAK"	"H4C12"
"AHNAK"	"H4C13"
"AHNAK"	"H4C14"
"AHNAK"	"H4C15"
"AHNAK"	"H4-16"
"GTF3C1"	"H4C1"
"GTF3C1"	"H4C2"
"GTF3C1"	"H4C3"
"GTF3C1"	"H4C4"
"GTF3C1"	"H4C5"
"GTF3C1"	"H4C6"
"GTF3C1"	"H4C8"
"GTF3C1"	"H4C9"
"GTF3C1"	"H4C11"
"GTF3C1"	"H4C12"
"GTF3C1"	"H4C13"
"GTF3C1"	"H4C14"
"GTF3C1"	"H4C15"
"GTF3C1"	"H4-16"
"SMARCB1"	"H4C1"
"SMARCB1"	"H4C2"
"SMARCB1"	"H4C3"
"SMARCB1"	"H4C4"
"SMARCB1"	"H4C5"
"SMARCB1"	"H4C6"
"SMARCB1"	"H4C8"
"SMARCB1"	"H4C9"
"SMARCB1"	"H4C11"
"SMARCB1"	"H4C12"
"SMARCB1"	"H4C13"
"SMARCB1"	"H4C14"
"SMARCB1"	"H4C15"
"SMARCB1"	"H4-16"
"CHD3"	"H4C1"
"CHD3"	"H4C2"
"CHD3"	"H4C3"
"CHD3"	"H4C4"
"CHD3"	"H4C5"
"CHD3"	"H4C6"
"CHD3"	"H4C8"
"CHD3"	"H4C9"
"CHD3"	"H4C11"
"CHD3"	"H4C12"
"CHD3"	"H4C13"
"CHD3"	"H4C14"
"CHD3"	"H4C15"
"CHD3"	"H4-16"
"CDC16"	"H4C1"
"CDC16"	"H4C2"
"CDC16"	"H4C3"
"CDC16"	"H4C4"
"CDC16"	"H4C5"
"CDC16"	"H4C6"
"CDC16"	"H4C8"
"CDC16"	"H4C9"
"CDC16"	"H4C11"
"CDC16"	"H4C12"
"CDC16"	"H4C13"
"CDC16"	"H4C14"
"CDC16"	"H4C15"
"CDC16"	"H4-16"
"CHAF1A"	"H4C1"
"CHAF1A"	"H4C2"
"CHAF1A"	"H4C3"
"CHAF1A"	"H4C4"
"CHAF1A"	"H4C5"
"CHAF1A"	"H4C6"
"CHAF1A"	"H4C8"
"CHAF1A"	"H4C9"
"CHAF1A"	"H4C11"
"CHAF1A"	"H4C12"
"CHAF1A"	"H4C13"
"CHAF1A"	"H4C14"
"CHAF1A"	"H4C15"
"CHAF1A"	"H4-16"
"CHAF1B"	"H4C1"
"CHAF1B"	"H4C2"
"CHAF1B"	"H4C3"
"CHAF1B"	"H4C4"
"CHAF1B"	"H4C5"
"CHAF1B"	"H4C6"
"CHAF1B"	"H4C8"
"CHAF1B"	"H4C9"
"CHAF1B"	"H4C11"
"CHAF1B"	"H4C12"
"CHAF1B"	"H4C13"
"CHAF1B"	"H4C14"
"CHAF1B"	"H4C15"
"CHAF1B"	"H4-16"
"REST"	"H4C1"
"REST"	"H4C2"
"REST"	"H4C3"
"REST"	"H4C4"
"REST"	"H4C5"
"REST"	"H4C6"
"REST"	"H4C8"
"REST"	"H4C9"
"REST"	"H4C11"
"REST"	"H4C12"
"REST"	"H4C13"
"REST"	"H4C14"
"REST"	"H4C15"
"REST"	"H4-16"
"HNRNPA0"	"H4C1"
"HNRNPA0"	"H4C2"
"HNRNPA0"	"H4C3"
"HNRNPA0"	"H4C4"
"HNRNPA0"	"H4C5"
"HNRNPA0"	"H4C6"
"HNRNPA0"	"H4C8"
"HNRNPA0"	"H4C9"
"HNRNPA0"	"H4C11"
"HNRNPA0"	"H4C12"
"HNRNPA0"	"H4C13"
"HNRNPA0"	"H4C14"
"HNRNPA0"	"H4C15"
"HNRNPA0"	"H4-16"
"CBX3"	"H4C1"
"CBX3"	"H4C2"
"CBX3"	"H4C3"
"CBX3"	"H4C4"
"CBX3"	"H4C5"
"CBX3"	"H4C6"
"CBX3"	"H4C8"
"CBX3"	"H4C9"
"CBX3"	"H4C11"
"CBX3"	"H4C12"
"CBX3"	"H4C13"
"CBX3"	"H4C14"
"CBX3"	"H4C15"
"CBX3"	"H4-16"
"MAP3K1"	"H4C1"
"MAP3K1"	"H4C2"
"MAP3K1"	"H4C3"
"MAP3K1"	"H4C4"
"MAP3K1"	"H4C5"
"MAP3K1"	"H4C6"
"MAP3K1"	"H4C8"
"MAP3K1"	"H4C9"
"MAP3K1"	"H4C11"
"MAP3K1"	"H4C12"
"MAP3K1"	"H4C13"
"MAP3K1"	"H4C14"
"MAP3K1"	"H4C15"
"MAP3K1"	"H4-16"
"ORC1"	"H4C1"
"ORC1"	"H4C2"
"ORC1"	"H4C3"
"ORC1"	"H4C4"
"ORC1"	"H4C5"
"ORC1"	"H4C6"
"ORC1"	"H4C8"
"ORC1"	"H4C9"
"ORC1"	"H4C11"
"ORC1"	"H4C12"
"ORC1"	"H4C13"
"ORC1"	"H4C14"
"ORC1"	"H4C15"
"ORC1"	"H4-16"
"PRPF4B"	"H4C1"
"PRPF4B"	"H4C2"
"PRPF4B"	"H4C3"
"PRPF4B"	"H4C4"
"PRPF4B"	"H4C5"
"PRPF4B"	"H4C6"
"PRPF4B"	"H4C8"
"PRPF4B"	"H4C9"
"PRPF4B"	"H4C11"
"PRPF4B"	"H4C12"
"PRPF4B"	"H4C13"
"PRPF4B"	"H4C14"
"PRPF4B"	"H4C15"
"PRPF4B"	"H4-16"
"CUL1"	"H4C1"
"CUL1"	"H4C2"
"CUL1"	"H4C3"
"CUL1"	"H4C4"
"CUL1"	"H4C5"
"CUL1"	"H4C6"
"CUL1"	"H4C8"
"CUL1"	"H4C9"
"CUL1"	"H4C11"
"CUL1"	"H4C12"
"CUL1"	"H4C13"
"CUL1"	"H4C14"
"CUL1"	"H4C15"
"CUL1"	"H4-16"
"CUL2"	"H4C1"
"CUL2"	"H4C2"
"CUL2"	"H4C3"
"CUL2"	"H4C4"
"CUL2"	"H4C5"
"CUL2"	"H4C6"
"CUL2"	"H4C8"
"CUL2"	"H4C9"
"CUL2"	"H4C11"
"CUL2"	"H4C12"
"CUL2"	"H4C13"
"CUL2"	"H4C14"
"CUL2"	"H4C15"
"CUL2"	"H4-16"
"CUL3"	"H4C1"
"CUL3"	"H4C2"
"CUL3"	"H4C3"
"CUL3"	"H4C4"
"CUL3"	"H4C5"
"CUL3"	"H4C6"
"CUL3"	"H4C8"
"CUL3"	"H4C9"
"CUL3"	"H4C11"
"CUL3"	"H4C12"
"CUL3"	"H4C13"
"CUL3"	"H4C14"
"CUL3"	"H4C15"
